ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
762	"ENSG00000237949.2"	"LINC00844"	chr10	+	59001228	59001349	59013681	59013771	58999626	58999787	59022568	59022642
763	"ENSG00000138796.16"	"HADH"	chr4	+	108027938	108028069	108032326	108032377	108027687	108027760	108033175	108033292
764	"ENSG00000138796.16"	"HADH"	chr4	+	108027938	108028069	108028860	108028869	108027687	108027760	108033175	108033292
765	"ENSG00000138796.16"	"HADH"	chr4	+	108028860	108028869	108032326	108032377	108027687	108027760	108033175	108033292
766	"ENSG00000163939.18"	"PBRM1"	chr3	-	52554723	52554879	52558248	52558413	52550746	52550817	52561766	52561968
767	"ENSG00000185250.16"	"PPIL6"	chr6	-	109403030	109403108	109404928	109405048	109400034	109400170	109419186	109419243
768	"ENSG00000198920.11"	"KIAA0753"	chr17	-	6623508	6623571	6623606	6623688	6622881	6623097	6624754	6624861
769	"ENSG00000156113.23"	"KCNMA1"	chr10	-	77001406	77001580	77008184	77008193	76969973	76970067	77011966	77012043
770	"ENSG00000156113.23"	"KCNMA1"	chr10	-	76977542	76977638	77008184	77008193	76974486	76974573	77011966	77012043
771	"ENSG00000156113.23"	"KCNMA1"	chr10	-	77217482	77217558	77249564	77249679	77184822	77184916	77251194	77251256
772	"ENSG00000156113.23"	"KCNMA1"	chr10	-	77108285	77108377	77108480	77108572	77090399	77090510	77110172	77110343
773	"ENSG00000156113.23"	"KCNMA1"	chr10	-	76974486	76974573	77008184	77008193	76969973	76970067	77011966	77012043
774	"ENSG00000156113.23"	"KCNMA1"	chr10	-	76974486	76974573	77001406	77001580	76969973	76970067	77011966	77012043
775	"ENSG00000156113.23"	"KCNMA1"	chr10	-	76974486	76974573	77001406	77001580	76969973	76970067	77008184	77008193
776	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018466	151018669	151025514	151025673	151017811	151017904	151027232	151027327
777	"ENSG00000143363.17"	"PRUNE1"	chr1	+	151018556	151018669	151025514	151025673	151017811	151017904	151027232	151027327
778	"ENSG00000213593.10"	"TMX2"	chr11	+	57737835	57738026	57738353	57738430	57737607	57737668	57738663	57738770
779	"ENSG00000125734.15"	"GPR108"	chr19	-	6735621	6735704	6735907	6735958	6734182	6734307	6736591	6736711
780	"ENSG00000163870.16"	"TPRA1"	chr3	-	127575402	127575505	127575748	127575809	127575184	127575265	127575939	127576050
781	"ENSG00000110887.8"	"DAO"	chr12	+	108887449	108887564	108889468	108889545	108884997	108885200	108890207	108890273
782	"ENSG00000166145.14"	"SPINT1"	chr15	+	40854059	40854086	40854396	40854522	40853710	40853881	40854638	40854689
783	"ENSG00000166145.14"	"SPINT1"	chr15	+	40854059	40854086	40854396	40854522	40853710	40853929	40854638	40854689
784	"ENSG00000156475.18"	"PPP2R2B"	chr5	-	146856498	146856583	147040716	147040805	146701044	146701142	147055664	147055931
785	"ENSG00000099246.16"	"RAB18"	chr10	+	27526827	27526889	27533734	27533853	27509874	27509930	27533927	27533994
786	"ENSG00000157353.17"	"FCSK"	chr16	+	70457912	70457975	70462172	70462292	70454594	70454630	70463168	70463272
787	"ENSG00000217555.12"	"CKLF"	chr16	+	66558189	66558348	66563121	66563217	66552568	66552793	66565885	66566072
788	"ENSG00000204815.10"	"TTC25"	chr17	+	41935470	41935543	41935598	41935749	41935216	41935348	41936472	41936534
789	"ENSG00000078747.15"	"ITCH"	chr20	+	34393790	34393881	34408650	34408792	34369393	34369470	34412514	34412639
790	"ENSG00000253369.2"	"AC022034.3"	chr8	-	53399569	53399837	53401479	53401569	53395898	53395981	53421065	53421153
791	"ENSG00000253369.2"	"AC022034.3"	chr8	-	53399569	53399837	53401479	53401569	53395898	53396066	53421065	53421153
792	"ENSG00000124678.19"	"TCP11"	chr6	-	35140019	35140225	35140746	35140884	35136106	35136203	35141204	35141313
793	"ENSG00000124678.19"	"TCP11"	chr6	-	35140019	35140225	35140746	35140884	35136106	35136218	35141204	35141313
794	"ENSG00000124678.19"	"TCP11"	chr6	-	35137690	35137852	35140019	35140225	35136106	35136218	35140746	35140884
795	"ENSG00000124678.19"	"TCP11"	chr6	-	35136106	35136203	35140019	35140225	35129061	35129182	35140746	35140884
796	"ENSG00000124678.19"	"TCP11"	chr6	-	35136106	35136218	35140019	35140225	35129061	35129182	35140746	35140884
797	"ENSG00000168367.11"	"LINC00917"	chr16	-	86334903	86334994	86335677	86335853	86333687	86333907	86337360	86337608
798	"ENSG00000189068.11"	"VSTM1"	chr19	-	54042168	54042196	54042226	54042369	54041915	54041953	54051409	54051448
799	"ENSG00000148950.11"	"IMMP1L"	chr11	-	31463171	31463305	31477500	31477759	31433459	31433570	31509518	31509592
800	"ENSG00000144895.12"	"EIF2A"	chr3	+	150558387	150558462	150562541	150562660	150552355	150552425	150563514	150563614
801	"ENSG00000084110.11"	"HAL"	chr12	-	95993643	95993674	95993771	95993838	95993450	95993488	95993925	95993998
802	"ENSG00000176406.23"	"RIMS2"	chr8	+	103910133	103910201	103910320	103910529	103885297	103886223	103912052	103912172
803	"ENSG00000176406.23"	"RIMS2"	chr8	+	103998184	103998250	104013441	104013621	103989304	103989421	104014505	104014615
804	"ENSG00000253438.4"	"PCAT1"	chr8	+	126926317	126926399	126938255	126938310	126877671	126877790	127006554	127006618
805	"ENSG00000253438.4"	"PCAT1"	chr8	+	126878374	126878480	126926317	126926399	126877671	126877790	127006554	127006618
806	"ENSG00000253438.4"	"PCAT1"	chr8	+	126878374	126878480	126938255	126938310	126877671	126877790	127006554	127006618
807	"ENSG00000255794.8"	"RMST"	chr12	+	97483430	97483488	97491643	97491712	97465667	97465727	97492460	97492606
808	"ENSG00000101126.18"	"ADNP"	chr20	-	50904765	50904849	50918738	50918781	50903888	50904001	50928650	50928825
809	"ENSG00000125814.17"	"NAPB"	chr20	-	23395138	23395185	23397071	23397188	23394921	23394999	23402992	23403072
810	"ENSG00000205916.11"	"DAZ4"	chrY	+	24886148	24886220	24893302	24893374	24883763	24883835	24895687	24895759
811	"ENSG00000143498.18"	"TAF1A"	chr1	-	222579758	222579872	222584127	222584297	222577444	222577643	222588442	222588565
812	"ENSG00000255248.9"	"MIR100HG"	chr11	-	122155550	122155632	122180335	122180398	122089221	122091719	122292283	122292403
813	"ENSG00000255248.9"	"MIR100HG"	chr11	-	122066135	122066434	122067382	122067511	122064179	122064271	122068944	122069181
814	"ENSG00000255248.9"	"MIR100HG"	chr11	-	122189453	122189525	122202763	122202909	122180335	122180398	122292283	122292403
815	"ENSG00000255248.9"	"MIR100HG"	chr11	-	122033313	122033462	122040216	122040249	122028363	122028845	122064179	122064271
816	"ENSG00000248333.8"	"CDK11B"	chr1	-	1645997	1646048	1646125	1646143	1645772	1645884	1655368	1655484
817	"ENSG00000100591.8"	"AHSA1"	chr14	+	77462641	77462759	77468082	77468184	77462159	77462242	77469076	77469470
818	"ENSG00000260785.2"	"CASC17"	chr17	-	71136876	71137010	71168613	71168687	71132389	71132470	71185595	71185655
819	"ENSG00000266173.7"	"STRADA"	chr17	-	63714005	63714108	63726637	63726695	63713405	63713527	63728333	63728413
820	"ENSG00000266173.7"	"STRADA"	chr17	-	63717074	63717154	63723297	63723326	63714005	63714108	63726637	63726695
821	"ENSG00000266173.7"	"STRADA"	chr17	-	63717074	63717154	63726637	63726695	63714005	63714108	63728333	63728413
822	"ENSG00000256223.6"	"ZNF10"	chr12	+	133130836	133131014	133139198	133139249	133130610	133130754	133144433	133144525
823	"ENSG00000254689.3"	"LINC02235"	chr8	+	81848990	81849107	81853646	81853836	81844450	81844571	81873401	81873518
824	"ENSG00000256053.7"	"COA8"	chr14	+	103579370	103579491	103581568	103581656	103574106	103574170	103587273	103587364
825	"ENSG00000250723.7"	"AC016687.2"	chr4	+	33890305	33890367	33892135	33892245	33888949	33889073	33898202	33898321
826	"ENSG00000153498.12"	"SPACA7"	chr13	+	112382277	112382507	112393020	112393077	112378642	112378731	112398048	112398138
827	"ENSG00000056998.20"	"GYG2"	chrX	+	2843212	2843354	2853979	2854154	2830060	2830195	2854992	2855155
828	"ENSG00000074416.14"	"MGLL"	chr3	-	127694974	127695190	127710575	127710665	127692116	127692323	127721052	127721163
829	"ENSG00000104299.15"	"INTS9"	chr8	-	28812326	28812461	28813491	28813612	28796543	28796655	28835291	28835378
830	"ENSG00000104299.15"	"INTS9"	chr8	-	28813491	28813612	28835291	28835378	28812326	28812461	28837636	28837776
831	"ENSG00000144504.15"	"ANKMY1"	chr2	-	240509347	240509455	240511860	240512001	240507559	240507691	240512801	240512942
832	"ENSG00000144504.15"	"ANKMY1"	chr2	-	240507559	240507691	240511860	240512001	240500451	240500565	240512801	240512942
833	"ENSG00000198707.16"	"CEP290"	chr12	-	88059897	88060020	88060829	88060994	88058847	88059020	88062691	88062778
834	"ENSG00000169203.16"	"NPIPB12"	chr16	-	29499997	29500083	29500142	29500274	29495478	29495607	29505472	29505630
835	"ENSG00000006530.18"	"AGK"	chr7	+	141555452	141555567	141593145	141593185	141551409	141551434	141596561	141596641
836	"ENSG00000006530.18"	"AGK"	chr7	+	141593145	141593185	141594674	141594928	141555452	141555567	141596561	141596641
837	"ENSG00000063978.16"	"RNF4"	chr4	+	2497006	2497121	2500658	2500738	2490336	2490502	2511955	2511965
838	"ENSG00000228430.9"	"AL162726.3"	chr9	+	82349803	82349848	82426291	82426376	82281581	82281650	82428198	82428293
839	"ENSG00000228430.9"	"AL162726.3"	chr9	+	82426291	82426376	82426981	82427026	82349803	82349848	82428198	82428293
840	"ENSG00000228430.9"	"AL162726.3"	chr9	+	82396707	82396800	82426291	82426376	82349803	82349848	82428198	82428293
841	"ENSG00000228430.9"	"AL162726.3"	chr9	+	82396707	82396800	82426981	82427026	82349803	82349848	82428198	82428293
842	"ENSG00000228430.9"	"AL162726.3"	chr9	+	82451602	82451729	82453344	82453458	82428198	82428293	82453637	82453803
843	"ENSG00000185379.20"	"RAD51D"	chr17	-	35116858	35117037	35118500	35118619	35107365	35107447	35119110	35119172
844	"ENSG00000185379.20"	"RAD51D"	chr17	-	35116858	35117037	35118500	35118619	35106987	35107122	35119110	35119172
845	"ENSG00000185379.20"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106385	35106481	35116858	35117037
846	"ENSG00000185379.20"	"RAD51D"	chr17	-	35106987	35107122	35116858	35117037	35106440	35106481	35118500	35118619
847	"ENSG00000185379.20"	"RAD51D"	chr17	-	35106987	35107122	35107365	35107447	35106440	35106481	35118500	35118619
848	"ENSG00000185379.20"	"RAD51D"	chr17	-	35107365	35107447	35116858	35117037	35106987	35107122	35118500	35118619
849	"ENSG00000185379.20"	"RAD51D"	chr17	-	35107365	35107447	35118500	35118619	35106987	35107122	35119110	35119172
850	"ENSG00000185379.20"	"RAD51D"	chr17	-	35107365	35107447	35116858	35117037	35106440	35106481	35118500	35118619
851	"ENSG00000249859.11"	"PVT1"	chr8	+	128070161	128070272	128082752	128082848	127989161	127989291	128096517	128096654
852	"ENSG00000249859.11"	"PVT1"	chr8	+	128070161	128070272	128091246	128091353	127989161	127989291	128096517	128096654
853	"ENSG00000249859.11"	"PVT1"	chr8	+	127969415	127969537	127983903	127984204	127939507	127939676	127989161	127989291
854	"ENSG00000249859.11"	"PVT1"	chr8	+	128074072	128074291	128082752	128082848	128070159	128070272	128096517	128096654
855	"ENSG00000249859.11"	"PVT1"	chr8	+	128009589	128009718	128070161	128070272	127989161	127989291	128096517	128096654
856	"ENSG00000249859.11"	"PVT1"	chr8	+	128009589	128009718	128070159	128070272	127989161	127989291	128096517	128096654
857	"ENSG00000249859.11"	"PVT1"	chr8	+	128009589	128009718	128082752	128082848	127989161	127989291	128096517	128096654
858	"ENSG00000249859.11"	"PVT1"	chr8	+	128009589	128009718	128070159	128070361	127989161	127989291	128096517	128096654
859	"ENSG00000249859.11"	"PVT1"	chr8	+	128009589	128009718	128091246	128091353	127989161	127989291	128096517	128096654
860	"ENSG00000249859.11"	"PVT1"	chr8	+	127881800	127881884	127882061	127882185	127855154	127855319	127890588	127890998
861	"ENSG00000249859.11"	"PVT1"	chr8	+	127816827	127816884	127855154	127855319	127795893	127796008	127890588	127890998
862	"ENSG00000249859.11"	"PVT1"	chr8	+	127816827	127816884	127855154	127855319	127795893	127796071	127890588	127890998
863	"ENSG00000249859.11"	"PVT1"	chr8	+	128074069	128074291	128080302	128080430	128070159	128070361	128096517	128096654
864	"ENSG00000249859.11"	"PVT1"	chr8	+	128074069	128074291	128082752	128082848	128070159	128070361	128096517	128096654
865	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070272	128095691	128095817	128010317	128010444	128096517	128096654
866	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070272	128082752	128082848	127989161	127989291	128096517	128096654
867	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070272	128091246	128091353	127989161	127989291	128096517	128096654
868	"ENSG00000249859.11"	"PVT1"	chr8	+	128082752	128082848	128091246	128091353	127989161	127989291	128096517	128096654
869	"ENSG00000249859.11"	"PVT1"	chr8	+	127890588	127890998	127939507	127939676	127794558	127794734	127989161	127989291
870	"ENSG00000249859.11"	"PVT1"	chr8	+	127890588	127890998	127939507	127939676	127795893	127796008	127989161	127989291
871	"ENSG00000249859.11"	"PVT1"	chr8	+	128031958	128032272	128070159	128070272	128010317	128010444	128096517	128096654
872	"ENSG00000249859.11"	"PVT1"	chr8	+	128031958	128032272	128070159	128070361	128010317	128010444	128096517	128096654
873	"ENSG00000249859.11"	"PVT1"	chr8	+	128031958	128032272	128095691	128095817	128010317	128010444	128096517	128096654
874	"ENSG00000249859.11"	"PVT1"	chr8	+	127795893	127796071	127816827	127816884	127794564	127794734	127855154	127855319
875	"ENSG00000249859.11"	"PVT1"	chr8	+	127795893	127796071	127855154	127855319	127794537	127794734	127890588	127890998
876	"ENSG00000249859.11"	"PVT1"	chr8	+	127902455	127902539	127932027	127932198	127890588	127890998	127932464	127932701
877	"ENSG00000249859.11"	"PVT1"	chr8	+	127902455	127902539	127932052	127932198	127890588	127890998	127932464	127932701
878	"ENSG00000249859.11"	"PVT1"	chr8	+	128080302	128080430	128082752	128082848	128070159	128070361	128096517	128096654
879	"ENSG00000249859.11"	"PVT1"	chr8	+	128048447	128048609	128070161	128070272	127989161	127989291	128096517	128096654
880	"ENSG00000249859.11"	"PVT1"	chr8	+	128048447	128048609	128070159	128070272	127989161	127989291	128096517	128096654
881	"ENSG00000249859.11"	"PVT1"	chr8	+	128048447	128048609	128082752	128082848	127989161	127989291	128096517	128096654
882	"ENSG00000249859.11"	"PVT1"	chr8	+	128048447	128048609	128070159	128070361	127989161	127989291	128096517	128096654
883	"ENSG00000249859.11"	"PVT1"	chr8	+	128048447	128048609	128091246	128091353	127989161	127989291	128096517	128096654
884	"ENSG00000249859.11"	"PVT1"	chr8	+	127795893	127796008	127855154	127855319	127794589	127794734	127890588	127890998
885	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070361	128095691	128095817	128010317	128010444	128096517	128096654
886	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070361	128082752	128082848	127989161	127989291	128096517	128096654
887	"ENSG00000249859.11"	"PVT1"	chr8	+	128070159	128070361	128091246	128091353	127989161	127989291	128096517	128096654
888	"ENSG00000175203.15"	"DCTN2"	chr12	-	57538252	57538347	57538518	57538524	57535748	57535845	57541363	57541372
889	"ENSG00000182979.18"	"MTA1"	chr14	+	105445417	105445511	105449358	105449409	105438671	105438739	105450057	105450184
890	"ENSG00000105953.15"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44656317	44656362
891	"ENSG00000105953.15"	"OGDH"	chr7	+	44647443	44647534	44647656	44647759	44645326	44645518	44666735	44666851
892	"ENSG00000258279.4"	"LINC00592"	chr12	+	52221976	52222028	52222685	52223074	52212598	52213027	52223445	52223749
893	"ENSG00000258279.4"	"LINC00592"	chr12	+	52221976	52222028	52222689	52223074	52212598	52213027	52223445	52223749
894	"ENSG00000258279.4"	"LINC00592"	chr12	+	52213479	52213688	52222685	52223074	52212598	52213027	52223445	52223749
895	"ENSG00000258279.4"	"LINC00592"	chr12	+	52213479	52213688	52221976	52222028	52212598	52213027	52223445	52223749
896	"ENSG00000258279.4"	"LINC00592"	chr12	+	52213479	52213688	52222689	52223074	52212598	52213027	52223445	52223749
897	"ENSG00000205755.12"	"CRLF2"	chrX	-	1198561	1198724	1198800	1199145	1196779	1196900	1202401	1202535
898	"ENSG00000164172.19"	"MOCS2"	chr5	-	53101358	53101509	53102096	53102224	53100410	53100534	53107076	53107221
899	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28432930	28433046	28457831	28457859	28407409	28407463	28459084	28459258
900	"ENSG00000204138.13"	"PHACTR4"	chr1	+	28432930	28433046	28457831	28457855	28407409	28407463	28459084	28459258
901	"ENSG00000118894.15"	"EEF2KMT"	chr16	-	5091793	5091895	5093483	5093564	5090431	5090565	5095451	5095514
902	"ENSG00000099968.18"	"BCL2L13"	chr22	+	17683213	17683321	17702242	17702386	17655661	17655832	17726676	17730855
903	"ENSG00000099968.18"	"BCL2L13"	chr22	+	17696140	17696210	17702242	17702386	17688985	17689142	17726676	17730855
904	"ENSG00000099968.18"	"BCL2L13"	chr22	+	17696140	17696210	17702242	17702386	17683213	17683321	17726676	17730855
905	"ENSG00000099968.18"	"BCL2L13"	chr22	+	17688985	17689142	17696140	17696210	17683213	17683321	17702242	17702386
906	"ENSG00000152457.18"	"DCLRE1C"	chr10	-	14945434	14945565	14947524	14947609	14945104	14945189	14949035	14949087
907	"ENSG00000093167.18"	"LRRFIP2"	chr3	-	37066223	37066325	37072789	37072882	37065809	37065942	37075023	37075116
908	"ENSG00000130635.16"	"COL5A1"	chr9	+	134829975	134830044	134830107	134830176	134825791	134825904	134834970	134835204
909	"ENSG00000231721.7"	"LINC-PINT"	chr7	-	130959868	130959970	130978507	130978528	130945719	130945835	130984052	130984109
910	"ENSG00000231721.7"	"LINC-PINT"	chr7	-	131002196	131002320	131009708	131009778	130984052	130984109	131052424	131052555
911	"ENSG00000231721.7"	"LINC-PINT"	chr7	-	130993981	130994093	131002196	131002320	130984052	130984109	131052424	131052555
912	"ENSG00000231721.7"	"LINC-PINT"	chr7	-	130993981	130994093	131009708	131009778	130984052	130984109	131052424	131052555
913	"ENSG00000182050.13"	"MGAT4C"	chr12	-	86022448	86022544	86028103	86028204	85989399	85989552	86049673	86049723
914	"ENSG00000182050.13"	"MGAT4C"	chr12	-	86022448	86022544	86028087	86028207	85989399	85989552	86049673	86049723
915	"ENSG00000183036.11"	"PCP4"	chr21	+	39916065	39916186	39926046	39926191	39898475	39898527	39928983	39929397
916	"ENSG00000121742.19"	"GJB6"	chr13	-	20230697	20230813	20230865	20231061	20229579	20229749	20231381	20231505
917	"ENSG00000121742.19"	"GJB6"	chr13	-	20230697	20230807	20230865	20231061	20229579	20229749	20231381	20231505
918	"ENSG00000228794.10"	"LINC01128"	chr1	+	841199	841373	847653	847806	829002	829104	851926	852110
919	"ENSG00000136436.14"	"CALCOCO2"	chr17	+	48846033	48846096	48846442	48846514	48841697	48841887	48848063	48848166
920	"ENSG00000136436.14"	"CALCOCO2"	chr17	+	48843902	48844026	48846442	48846514	48841697	48841887	48848063	48848166
921	"ENSG00000136436.14"	"CALCOCO2"	chr17	+	48843902	48844026	48846033	48846096	48841697	48841887	48848063	48848166
922	"ENSG00000229981.8"	"LINC01435"	chr10	-	107901008	107901087	107947275	107947474	107873760	107873852	108040360	108040498
923	"ENSG00000229981.8"	"LINC01435"	chr10	-	107854434	107854483	107901008	107901087	107760822	107760875	108040360	108040498
