ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
6196	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35585815	35585943	35579730	35579835	35591107	35591220
6197	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35576509	35576580	35568477	35568590	35577344	35577442
6198	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35564253	35564390	35560275	35560413	35565763	35565839
6199	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35577344	35577442	35568457	35568590	35579024	35579107
6200	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35577344	35577442	35568457	35568590	35579730	35579835
6201	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35586279	35586382	35585815	35585943	35591107	35591194
6202	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35579024	35579137	35577344	35577442	35579730	35579835
6203	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35579024	35579137	35567868	35568590	35579730	35579835
6204	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35579053	35579137	35577344	35577442	35579730	35579835
6205	"ENSG00000092020.6"	"PPP2R3C"	chr14	-	35579024	35579053	35577344	35577442	35579730	35579835
6206	"ENSG00000197381.11"	"ADARB1"	chr21	+	46554629	46554747	46548316	46548488	46591524	46591599
6207	"ENSG00000197381.11"	"ADARB1"	chr21	+	46595644	46596579	46591556	46591599	46600244	46600359
6208	"ENSG00000197381.11"	"ADARB1"	chr21	+	46604388	46604508	46603276	46603425	46604837	46605006
6209	"ENSG00000228290.2"	"RP11-132M7.3"	chr6	+	85409361	85409518	85404627	85404826	85418985	85419214
6210	"ENSG00000108479.7"	"GALK1"	chr17	-	73759661	73759748	73758838	73759520	73759977	73760167
6211	"ENSG00000244560.2"	"RP4-800G7.2"	chr7	+	148987028	148987129	148984655	148984867	148989301	148989399
6212	"ENSG00000244560.2"	"RP4-800G7.2"	chr7	+	148988646	148988836	148987028	148987129	148989301	148989399
6213	"ENSG00000250571.2"	"GLI4"	chr8	+	144351529	144351690	144349606	144349654	144356873	144356972
6214	"ENSG00000158773.10"	"USF1"	chr1	-	161011905	161012007	161011524	161011636	161012344	161012460
6215	"ENSG00000104131.8"	"EIF3J"	chr15	+	44849686	44849848	44846750	44846865	44852446	44852520
6216	"ENSG00000128536.11"	"CDHR3"	chr7	+	105615289	105615492	105603656	105603810	105621413	105621579
6217	"ENSG00000138385.11"	"SSB"	chr2	+	170662507	170662623	170662174	170662349	170663294	170663400
6218	"ENSG00000138385.11"	"SSB"	chr2	+	170657461	170657536	170655321	170655486	170661983	170662087
6219	"ENSG00000100129.13"	"EIF3L"	chr22	+	38246021	38246070	38245423	38245489	38247286	38247497
6220	"ENSG00000100129.13"	"EIF3L"	chr22	+	38251571	38251651	38247286	38247497	38254685	38254747
6221	"ENSG00000100129.13"	"EIF3L"	chr22	+	38282956	38283078	38282771	38282852	38284432	38284638
6222	"ENSG00000100129.13"	"EIF3L"	chr22	+	38254685	38254747	38247286	38247497	38266182	38266354
6223	"ENSG00000100129.13"	"EIF3L"	chr22	+	38246530	38246581	38246021	38246070	38247286	38247497
6224	"ENSG00000106089.7"	"STX1A"	chr7	-	73130910	73131064	73123374	73123452	73133931	73133956
6225	"ENSG00000152076.14"	"CCDC74B"	chr2	-	130901944	130902047	130900841	130900886	130902319	130902589
6226	"ENSG00000105143.8"	"SLC1A6"	chr19	-	15067287	15067521	15064946	15065141	15072813	15073157
6227	"ENSG00000105143.8"	"SLC1A6"	chr19	-	15079114	15079319	15075130	15075173	15082548	15082686
6228	"ENSG00000249395.2"	"CASC9"	chr8	-	76189221	76189325	76135638	76136593	76190591	76190696
6229	"ENSG00000170540.10"	"ARL6IP1"	chr16	-	18806785	18806903	18805920	18806005	18809246	18809366
6230	"ENSG00000233766.3"	"AC098617.1"	chr2	+	192896057	192896329	192895330	192895406	192899419	192899611
6231	"ENSG00000233766.3"	"AC098617.1"	chr2	+	192897296	192897364	192896057	192896329	192899419	192899611
6232	"ENSG00000117139.12"	"KDM5B"	chr1	-	202735524	202735632	202733176	202733273	202736053	202736188
6233	"ENSG00000117139.12"	"KDM5B"	chr1	-	202745232	202745348	202743740	202743863	202746144	202746222
6234	"ENSG00000228723.2"	"SRGAP3-AS2"	chr3	+	9235112	9235174	9234176	9234679	9235409	9235430
6235	"ENSG00000134640.2"	"MTNR1B"	chr11	+	92705626	92705757	92702891	92703114	92714612	92715478
6236	"ENSG00000161649.8"	"CD300LG"	chr17	+	41930279	41930381	41925925	41926261	41931174	41931412
6237	"ENSG00000226937.5"	"CEP164P1"	chr10	-	45561780	45561970	45561622	45561669	45565925	45566430
6238	"ENSG00000226937.5"	"CEP164P1"	chr10	-	45565925	45566111	45561780	45561970	45566694	45567014
6239	"ENSG00000226937.5"	"CEP164P1"	chr10	-	45565925	45566430	45561780	45561970	45566694	45566819
6240	"ENSG00000167380.12"	"ZNF226"	chr19	+	44671971	44672013	44670857	44671035	44674187	44674248
6241	"ENSG00000167380.12"	"ZNF226"	chr19	+	44669740	44669766	44669256	44669295	44669909	44669960
6242	"ENSG00000167380.12"	"ZNF226"	chr19	+	44670857	44671035	44669909	44669960	44674187	44674248
6243	"ENSG00000167380.12"	"ZNF226"	chr19	+	44673717	44673781	44669908	44669960	44674192	44674248
6244	"ENSG00000152240.8"	"HAUS1"	chr18	+	43689612	43689750	43685159	43685334	43698146	43698282
6245	"ENSG00000152240.8"	"HAUS1"	chr18	+	43703264	43703330	43702432	43702556	43704787	43704859
6246	"ENSG00000152240.8"	"HAUS1"	chr18	+	43686670	43686799	43685159	43685334	43698146	43698282
6247	"ENSG00000152240.8"	"HAUS1"	chr18	+	43702432	43702556	43685159	43685334	43703264	43703330
6248	"ENSG00000152240.8"	"HAUS1"	chr18	+	43704787	43704859	43703264	43703330	43705709	43705757
6249	"ENSG00000101115.8"	"SALL4"	chr20	-	50406560	50408891	50405399	50405680	50418817	50419059
6250	"ENSG00000101115.8"	"SALL4"	chr20	-	50407871	50408891	50405399	50405680	50418817	50419014
6251	"ENSG00000257815.1"	"RP11-611E13.2"	chr12	-	70636845	70636984	70636576	70636673	70637091	70637129
6252	"ENSG00000213619.5"	"NDUFS3"	chr11	+	47600820	47600886	47600625	47600710	47602076	47602174
6253	"ENSG00000133393.8"	"FOPNL"	chr16	-	15977864	15978062	15973660	15973745	15982414	15982480
6254	"ENSG00000133393.8"	"FOPNL"	chr16	-	15976805	15976905	15973660	15973745	15977864	15978062
6255	"ENSG00000133393.8"	"FOPNL"	chr16	-	15973660	15973745	15967347	15967484	15977864	15978062
6256	"ENSG00000133393.8"	"FOPNL"	chr16	-	15973660	15973745	15961035	15961373	15977864	15978062
6257	"ENSG00000133393.8"	"FOPNL"	chr16	-	15977864	15977981	15973660	15973745	15982414	15982450
6258	"ENSG00000133393.8"	"FOPNL"	chr16	-	15967347	15967484	15961163	15961373	15973660	15973745
6259	"ENSG00000133393.8"	"FOPNL"	chr16	-	15967347	15967484	15961163	15961373	15977864	15978062
6260	"ENSG00000133393.8"	"FOPNL"	chr16	-	15976805	15976877	15973660	15973745	15977864	15978062
6261	"ENSG00000161570.4"	"CCL5"	chr17	-	34202564	34202646	34199005	34199468	34205531	34205643
6262	"ENSG00000013588.5"	"GPRC5A"	chr12	+	13061176	13062105	13043715	13044598	13065017	13065076
6263	"ENSG00000173875.9"	"ZNF791"	chr19	+	12734513	12734640	12721731	12721896	12735463	12735524
6264	"ENSG00000173875.9"	"ZNF791"	chr19	+	12723039	12723179	12721733	12721896	12734513	12734640
6265	"ENSG00000173875.9"	"ZNF791"	chr19	+	12723039	12723130	12721733	12721896	12734513	12734640
6266	"ENSG00000173875.9"	"ZNF791"	chr19	+	12735463	12735524	12734513	12734640	12738534	12738619
6267	"ENSG00000237485.1"	"SGOL1-AS1"	chr3	+	20218708	20218742	20216226	20216310	20227466	20227607
6268	"ENSG00000104969.5"	"SGTA"	chr19	-	2782567	2782656	2768966	2769089	2783230	2783268
6269	"ENSG00000122477.8"	"LRRC39"	chr1	-	100614921	100614991	100614408	100614653	100617940	100618080
6270	"ENSG00000179715.8"	"PCED1B"	chr12	+	47617706	47617822	47617327	47617455	47628789	47629021
6271	"ENSG00000179715.8"	"PCED1B"	chr12	+	47617310	47617455	47610380	47610472	47628789	47629348
6272	"ENSG00000115295.15"	"CLIP4"	chr2	+	29355017	29355111	29354123	29354263	29356520	29356682
6273	"ENSG00000115295.15"	"CLIP4"	chr2	+	29344239	29344387	29320606	29320813	29354123	29354263
6274	"ENSG00000116209.7"	"TMEM59"	chr1	-	54514322	54514355	54512939	54513045	54519028	54519085
6275	"ENSG00000116209.7"	"TMEM59"	chr1	-	54514322	54514355	54512939	54513045	54518672	54519078
6276	"ENSG00000116209.7"	"TMEM59"	chr1	-	54512939	54513045	54511364	54511459	54519028	54519177
6277	"ENSG00000179262.5"	"RAD23A"	chr19	+	13059894	13059973	13059499	13059627	13060088	13060222
6278	"ENSG00000179262.5"	"RAD23A"	chr19	+	13063502	13063634	13060091	13060222	13063749	13064409
6279	"ENSG00000179262.5"	"RAD23A"	chr19	+	13059327	13059366	13058990	13059172	13059499	13059627
6280	"ENSG00000179262.5"	"RAD23A"	chr19	+	13059310	13059366	13058990	13059172	13059499	13059627
6281	"ENSG00000179262.5"	"RAD23A"	chr19	+	13063502	13063667	13060091	13060222	13063749	13064437
6282	"ENSG00000134744.9"	"ZCCHC11"	chr1	-	52947094	52947307	52943379	52943554	52947475	52947595
6283	"ENSG00000134744.9"	"ZCCHC11"	chr1	-	52924007	52924121	52912261	52912339	52926805	52926895
6284	"ENSG00000134744.9"	"ZCCHC11"	chr1	-	52991234	52992045	52981562	52981726	53018602	53018741
6285	"ENSG00000134744.9"	"ZCCHC11"	chr1	-	52962677	52962855	52961098	52961187	52975267	52975384
6286	"ENSG00000255790.1"	"RP11-711K1.7"	chr12	-	11588059	11588092	11584415	11584496	11638982	11639085
6287	"ENSG00000255790.1"	"RP11-711K1.7"	chr12	-	11587925	11588092	11584415	11584496	11638982	11639085
6288	"ENSG00000101349.12"	"PAK7"	chr20	-	9799327	9799433	9691933	9692083	9819409	9819689
6289	"ENSG00000101349.12"	"PAK7"	chr20	-	9765005	9765154	9691933	9692083	9819409	9819479
6290	"ENSG00000164291.12"	"ARSK"	chr5	+	94936328	94936387	94927104	94927329	94936550	94936775
6291	"ENSG00000164291.12"	"ARSK"	chr5	+	94903593	94903753	94901701	94901831	94918619	94918902
6292	"ENSG00000164291.12"	"ARSK"	chr5	+	94916595	94916646	94903593	94903753	94918619	94918902
6293	"ENSG00000204991.6"	"SPIRE2"	chr16	+	89902622	89902841	89895105	89895202	89911729	89911773
6294	"ENSG00000204991.6"	"SPIRE2"	chr16	+	89935974	89936090	89930201	89930269	89936457	89936609
6295	"ENSG00000204991.6"	"SPIRE2"	chr16	+	89934596	89934624	89930201	89930269	89935974	89936090
6296	"ENSG00000131508.11"	"UBE2D2"	chr5	+	138941828	138941992	138940750	138941400	138979956	138980020
6297	"ENSG00000162572.15"	"SCNN1D"	chr1	+	1220950	1221044	1219357	1219470	1221305	1221658
6298	"ENSG00000076944.10"	"STXBP2"	chr19	+	7708050	7708131	7707868	7707934	7709499	7709638
6299	"ENSG00000076944.10"	"STXBP2"	chr19	+	7711134	7711230	7710082	7710192	7712047	7712133
6300	"ENSG00000076944.10"	"STXBP2"	chr19	+	7709764	7709820	7709499	7709638	7710082	7710192
6301	"ENSG00000076944.10"	"STXBP2"	chr19	+	7712239	7712397	7712047	7712133	7712610	7712724
6302	"ENSG00000076944.10"	"STXBP2"	chr19	+	7706590	7706739	7705785	7705889	7706919	7707004
6303	"ENSG00000076944.10"	"STXBP2"	chr19	+	7711057	7711230	7710082	7710192	7712047	7712133
6304	"ENSG00000134986.9"	"NREP"	chr5	-	111091466	111091623	111071192	111071204	111092832	111092876
6305	"ENSG00000134986.9"	"NREP"	chr5	-	111070366	111070439	111066213	111066743	111071126	111071204
6306	"ENSG00000134986.9"	"NREP"	chr5	-	111091466	111091527	111071126	111071204	111092832	111092876
6307	"ENSG00000171456.12"	"ASXL1"	chr20	+	30959580	30959677	30956817	30956926	31015930	31016051
6308	"ENSG00000171456.12"	"ASXL1"	chr20	+	30959580	30959677	30956817	30956926	30959966	30960041
6309	"ENSG00000171456.12"	"ASXL1"	chr20	+	30955529	30955532	30954186	30954269	30956817	30956926
6310	"ENSG00000124789.7"	"NUP153"	chr6	-	17652064	17652157	17649393	17649531	17661883	17662010
6311	"ENSG00000185010.9"	"F8"	chrX	-	154250684	154250771	154227753	154227875	154255054	154255143
6312	"ENSG00000230528.3"	"NOS2P3"	chr17	+	20346586	20346708	20346100	20346187	20347158	20347307
6313	"ENSG00000230528.3"	"NOS2P3"	chr17	+	20348263	20348456	20347158	20347307	20349977	20350085
6314	"ENSG00000242220.2"	"TCP10L"	chr21	-	33949735	33949986	33948968	33949233	33951003	33951141
6315	"ENSG00000242220.2"	"TCP10L"	chr21	-	33956470	33956615	33954509	33954725	33957730	33957843
6316	"ENSG00000102312.16"	"PORCN"	chrX	+	48371222	48371240	48370976	48371107	48372514	48372529
6317	"ENSG00000102312.16"	"PORCN"	chrX	+	48371222	48371240	48370976	48371107	48372627	48372753
6318	"ENSG00000102312.16"	"PORCN"	chrX	+	48369682	48369875	48368171	48368344	48370279	48370323
6319	"ENSG00000102312.16"	"PORCN"	chrX	+	48372514	48372529	48371222	48371240	48372627	48372753
6320	"ENSG00000102312.16"	"PORCN"	chrX	+	48372514	48372529	48370976	48371107	48372627	48372753
6321	"ENSG00000102312.16"	"PORCN"	chrX	+	48367811	48367965	48367417	48367491	48368171	48368344
6322	"ENSG00000102312.16"	"PORCN"	chrX	+	48369753	48369875	48368171	48368344	48370279	48370323
6323	"ENSG00000250696.1"	"RP11-704M14.1"	chr4	+	70066889	70067002	70066137	70066296	70076783	70076865
6324	"ENSG00000198369.5"	"SPRED2"	chr2	-	65543867	65544017	65537984	65541303	65559120	65559185
6325	"ENSG00000198369.5"	"SPRED2"	chr2	-	65561248	65561399	65559120	65559185	65561738	65561907
6326	"ENSG00000232677.2"	"LINC00665"	chr19	-	36813031	36813127	36812894	36812932	36821154	36821394
6327	"ENSG00000232677.2"	"LINC00665"	chr19	-	36813031	36813286	36812894	36812932	36821154	36821394
6328	"ENSG00000189223.9"	"AC016683.6"	chr2	+	114012966	114013126	113995666	113995789	114016840	114017161
6329	"ENSG00000189223.9"	"AC016683.6"	chr2	+	114012966	114013126	113993112	113993147	114020854	114021031
6330	"ENSG00000189223.9"	"AC016683.6"	chr2	+	113994089	113994190	113993116	113993147	114012966	114013126
6331	"ENSG00000189223.9"	"AC016683.6"	chr2	+	114016840	114017161	114012966	114013126	114020854	114021031
6332	"ENSG00000189223.9"	"AC016683.6"	chr2	+	113995666	113995789	113993103	113993147	114012966	114013126
6333	"ENSG00000126561.12"	"STAT5A"	chr17	+	40443989	40444079	40441883	40442040	40447636	40447811
6334	"ENSG00000126561.12"	"STAT5A"	chr17	+	40441387	40441557	40440518	40440616	40441883	40442040
6335	"ENSG00000126561.12"	"STAT5A"	chr17	+	40441419	40441557	40440506	40440616	40441883	40442197
6336	"ENSG00000126561.12"	"STAT5A"	chr17	+	40457627	40457720	40456547	40456670	40458258	40458344
6337	"ENSG00000163319.6"	"MRPS18C"	chr4	+	84379498	84379582	84378061	84378111	84382125	84382185
6338	"ENSG00000163319.6"	"MRPS18C"	chr4	+	84379498	84379582	84378061	84378111	84380892	84380950
6339	"ENSG00000163319.6"	"MRPS18C"	chr4	+	84380892	84380950	84378061	84378111	84382125	84382185
6340	"ENSG00000163319.6"	"MRPS18C"	chr4	+	84380892	84380950	84379498	84379582	84382125	84382185
6341	"ENSG00000258743.1"	"RP11-406A9.2"	chr14	+	83151723	83151775	83117267	83117340	83153657	83153713
6342	"ENSG00000124333.10"	"VAMP7"	chrX	+	155125285	155125343	155119120	155119275	155127775	155127913
6343	"ENSG00000124333.10"	"VAMP7"	chrX	+	155149476	155149544	155130160	155130251	155169364	155169454
6344	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104682708	104682818	104680658	104681124	104705067	104705190
6345	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104682708	104682818	104680826	104680887	104705067	104705190
6346	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104739796	104739933	104732916	104733051	104742130	104744061
6347	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104684770	104684882	104682708	104682818	104705067	104705190
6348	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104684770	104684882	104683243	104683320	104705067	104705190
6349	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104703536	104703728	104682708	104682818	104705067	104705190
6350	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104705067	104705190	104682708	104682818	104707022	104707095
6351	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104703536	104703877	104682708	104682818	104705067	104705184
6352	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104683243	104683320	104682708	104682818	104684770	104684882
6353	"ENSG00000198431.11"	"TXNRD1"	chr12	+	104683243	104683320	104682708	104682818	104705067	104705190
6354	"ENSG00000156802.8"	"ATAD2"	chr8	-	124392768	124392917	124384876	124384926	124408426	124408705
6355	"ENSG00000156802.8"	"ATAD2"	chr8	-	124340429	124340819	124338132	124338266	124346117	124346261
6356	"ENSG00000083857.9"	"FAT1"	chr4	-	187511658	187511849	187510143	187510374	187516842	187516899
6357	"ENSG00000083857.9"	"FAT1"	chr4	-	187513846	187513906	187511521	187511557	187516842	187516954
6358	"ENSG00000083857.9"	"FAT1"	chr4	-	187511521	187511557	187510225	187510374	187516842	187516980
6359	"ENSG00000154928.12"	"EPHB1"	chr3	+	134474500	134474546	134334025	134334280	134498579	134498741
6360	"ENSG00000154928.12"	"EPHB1"	chr3	+	134696807	134696919	134670212	134670894	134825289	134825445
6361	"ENSG00000108576.5"	"SLC6A4"	chr17	-	28536160	28536260	28534749	28534850	28537532	28537664
6362	"ENSG00000108576.5"	"SLC6A4"	chr17	-	28549836	28549933	28548633	28549099	28562630	28562954
6363	"ENSG00000090539.11"	"CHRD"	chr3	+	184098863	184098918	184098479	184098583	184099022	184099152
6364	"ENSG00000090539.11"	"CHRD"	chr3	+	184104279	184104543	184103833	184103947	184104632	184104726
6365	"ENSG00000090539.11"	"CHRD"	chr3	+	184098867	184098918	184098479	184098583	184099022	184099152
6366	"ENSG00000090539.11"	"CHRD"	chr3	+	184105161	184105265	184104838	184104895	184105718	184105821
6367	"ENSG00000090539.11"	"CHRD"	chr3	+	184101310	184101430	184099720	184101206	184102324	184102481
6368	"ENSG00000111271.10"	"ACAD10"	chr12	+	112185391	112185529	112185098	112185189	112186120	112186279
6369	"ENSG00000111271.10"	"ACAD10"	chr12	+	112150301	112150461	112147329	112147488	112153624	112153766
6370	"ENSG00000111271.10"	"ACAD10"	chr12	+	112148076	112148169	112147329	112147488	112150301	112150461
6371	"ENSG00000111271.10"	"ACAD10"	chr12	+	112124154	112124178	112123867	112124043	112130500	112130700
6372	"ENSG00000111271.10"	"ACAD10"	chr12	+	112153624	112153766	112150327	112150461	112159474	112159543
6373	"ENSG00000111271.10"	"ACAD10"	chr12	+	112165765	112165947	112159474	112159543	112167609	112167760
6374	"ENSG00000111271.10"	"ACAD10"	chr12	+	112186120	112186279	112185391	112185529	112186814	112187007
6375	"ENSG00000111271.10"	"ACAD10"	chr12	+	112167609	112167760	112165765	112165947	112171726	112171872
6376	"ENSG00000253139.1"	"RP11-17A4.3"	chr8	-	57451147	57451453	57449615	57449762	57452947	57452993
6377	"ENSG00000145934.11"	"TENM2"	chr5	+	167474431	167474554	167419948	167420187	167489064	167489270
6378	"ENSG00000145934.11"	"TENM2"	chr5	+	167638738	167638759	167631376	167631626	167642044	167642277
6379	"ENSG00000145934.11"	"TENM2"	chr5	+	167302990	167303200	167181940	167182197	167379592	167379827
6380	"ENSG00000115221.6"	"ITGB6"	chr2	-	161055689	161055769	161052899	161052931	161056513	161056815
6381	"ENSG00000115221.6"	"ITGB6"	chr2	-	161035406	161035537	161030484	161030650	161051879	161052126
6382	"ENSG00000228252.4"	"COL6A4P2"	chr3	+	129967459	129967594	129967228	129967265	129969559	129969571
6383	"ENSG00000228252.4"	"COL6A4P2"	chr3	+	129965879	129965915	129964615	129964678	129967228	129967265
6384	"ENSG00000228252.4"	"COL6A4P2"	chr3	+	129950288	129950351	129947029	129947065	129952288	129952351
6385	"ENSG00000181090.13"	"EHMT1"	chr9	+	140697695	140697804	140695331	140695436	140705912	140706067
6386	"ENSG00000181090.13"	"EHMT1"	chr9	+	140605418	140605482	140513453	140513501	140611077	140611634
6387	"ENSG00000181090.13"	"EHMT1"	chr9	+	140669560	140669704	140657126	140657272	140671069	140671296
6388	"ENSG00000077097.9"	"TOP2B"	chr3	-	25659908	25660000	25656963	25657077	25660144	25660340
6389	"ENSG00000152763.12"	"WDR78"	chr1	-	67313166	67313361	67306151	67306354	67327829	67327985
6390	"ENSG00000152763.12"	"WDR78"	chr1	-	67340463	67340620	67336487	67337192	67356836	67356949
6391	"ENSG00000152763.12"	"WDR78"	chr1	-	67384700	67384799	67370883	67371058	67390344	67390502
6392	"ENSG00000152763.12"	"WDR78"	chr1	-	67301308	67301460	67299673	67299831	67303392	67303479
6393	"ENSG00000152763.12"	"WDR78"	chr1	-	67293494	67293593	67292502	67292729	67299267	67299389
6394	"ENSG00000267339.1"	"LINC00906"	chr19	+	29461107	29461174	29460578	29460746	29461310	29461577
6395	"ENSG00000246090.2"	"RP11-696N14.1"	chr4	+	100175530	100175596	100175076	100175220	100184658	100184733
6396	"ENSG00000246090.2"	"RP11-696N14.1"	chr4	+	100109801	100110012	100082940	100083061	100125513	100125588
6397	"ENSG00000127863.11"	"TNFRSF19"	chr13	+	24159594	24159684	24153497	24153668	24164288	24164391
6398	"ENSG00000230031.6"	"POTEB2"	chr15	-	21061964	21062102	21059385	21059456	21063439	21063546
6399	"ENSG00000230031.6"	"POTEB2"	chr15	-	21053821	21053892	21052373	21052418	21059385	21059456
6400	"ENSG00000075711.16"	"DLG1"	chr3	-	196795372	196795408	196793574	196793625	196796089	196796131
